timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1731599520000,88073.46000000,88299.22000000,88057.03000000,88174.09000000,114.68304000,1731599579999,10112804.07782240,15985,63.03734000,5558045.43396790,0
1731599580000,88174.09000000,88293.95000000,88128.21000000,88267.99000000,95.95972000,1731599639999,8466461.77594190,13077,43.59578000,3846080.80805780,0
1731599640000,88268.00000000,88332.02000000,88100.00000000,88100.00000000,89.40707000,1731599699999,7885293.79838780,15432,42.59436000,3756761.32748340,0
1731599700000,88100.00000000,88212.00000000,88045.00000000,88052.01000000,77.85943000,1731599759999,6860348.74527650,15003,39.01991000,3438194.68217180,0
1731599760000,88052.00000000,88084.67000000,88015.15000000,88015.92000000,101.84168000,1731599819999,8966207.91886910,9920,51.36515000,4522380.16071120,0
1731599820000,88015.92000000,88188.00000000,88015.15000000,88169.38000000,82.92814000,1731599879999,7304233.28947360,10984,39.59331000,3487626.67658890,0
1731599880000,88169.38000000,88169.39000000,88001.00000000,88043.96000000,96.08362000,1731599939999,8458584.18211530,7087,27.30332000,2403528.81342450,0
1731599940000,88043.95000000,88079.07000000,87829.57000000,87947.99000000,260.34737000,1731599999999,22902893.73491050,17214,49.31686000,4336928.52528980,0
1731600000000,87947.99000000,88193.07000000,87836.00000000,88180.00000000,137.35350000,1731600059999,12084023.29988000,15629,70.26683000,6182739.70038290,0
1731600060000,88180.00000000,88204.00000000,88042.00000000,88104.01000000,98.26134000,1731600119999,8660836.55859860,15555,47.02049000,4144174.70401020,0
1731600120000,88104.01000000,88142.64000000,87862.00000000,87935.91000000,112.28656000,1731600179999,9882197.03658150,13651,47.87002000,4214135.49058830,0
1731600180000,87935.92000000,87980.00000000,87694.78000000,87694.79000000,118.18807000,1731600239999,10380431.03863370,16892,51.86715000,4555620.46613470,0
1731600240000,87694.79000000,87887.99000000,87526.74000000,87841.53000000,213.08155000,1731600299999,18677287.96153750,28738,80.47622000,7055516.70992150,0
1731600300000,87841.53000000,88075.28000000,87832.73000000,88036.00000000,136.16527000,1731600359999,11980901.69814540,20380,84.34990000,7421322.65314120,0
1731600360000,88036.00000000,88179.49000000,87937.30000000,88147.36000000,95.69766000,1731600419999,8430413.61677000,17332,48.72531000,4292237.46859040,0
1731600420000,88145.61000000,88169.09000000,88028.00000000,88092.62000000,92.83656000,1731600479999,8179307.26687250,13595,41.88469000,3689847.59711940,0
1731600480000,88092.26000000,88127.99000000,87996.00000000,88017.95000000,59.68533000,1731600539999,5254122.50275600,13199,23.34501000,2055100.83468520,0
1731600540000,88017.96000000,88224.00000000,87995.62000000,88200.00000000,74.46881000,1731600599999,6564324.83982490,16598,56.71717000,4999841.79605480,0
1731600600000,88200.01000000,88207.59000000,87897.60000000,87897.60000000,75.08862000,1731600659999,6612362.44305990,12951,29.17907000,2568879.58224040,0
1731600660000,87897.36000000,87900.00000000,87759.92000000,87790.78000000,58.09648000,1731600719999,5101770.91460650,11759,23.77728000,2087719.25532320,0
1731600720000,87790.78000000,87927.47000000,87736.89000000,87844.63000000,53.04089000,1731600779999,4657220.49991710,13821,34.91861000,3065856.99135540,0
1731600780000,87844.62000000,87844.63000000,87728.66000000,87812.00000000,60.31614000,1731600839999,5294173.29842730,12488,35.80541000,3142674.76589110,0
1731600840000,87811.99000000,87816.00000000,87717.98000000,87718.78000000,72.78966000,1731600899999,6387678.10122200,11700,29.56349000,2594167.56591760,0
1731600900000,87718.78000000,87833.27000000,87668.15000000,87802.32000000,90.68563000,1731600959999,7958407.31096790,13069,53.44764000,4689848.74857590,0
1731600960000,87802.31000000,88051.61000000,87773.32000000,88032.01000000,121.96245000,1731601019999,10728043.04491100,11425,84.46661000,7429506.00191150,0
1731601020000,88032.01000000,88150.00000000,87996.01000000,88060.42000000,76.16757000,1731601079999,6708870.38525910,12561,47.77966000,4208339.11440200,0
1731601080000,88060.42000000,88234.50000000,88023.05000000,88201.18000000,110.63614000,1731601139999,9752828.93764580,11935,65.19148000,5747914.75516200,0
1731601140000,88201.17000000,88303.98000000,88164.00000000,88294.00000000,93.54896000,1731601199999,8254489.72461000,9278,69.05351000,6093385.36860910,0
1731601200000,88294.00000000,88331.99000000,88220.00000000,88248.01000000,36.38413000,1731601259999,3211846.80020080,6528,20.97334000,1851370.66299690,0
1731601260000,88248.01000000,88349.90000000,88179.48000000,88335.97000000,68.26353000,1731601319999,6025532.53115880,8673,45.73099000,4037120.72859620,0
1731601320000,88333.68000000,88486.64000000,88332.00000000,88455.15000000,81.45264000,1731601379999,7202102.45036950,9320,55.77452000,4931305.47852660,0
1731601380000,88455.15000000,88455.15000000,88396.00000000,88400.01000000,40.04335000,1731601439999,3540497.24837370,6140,15.00918000,1327003.34342160,0
1731601440000,88400.00000000,88536.00000000,88396.01000000,88535.99000000,48.49743000,1731601499999,4290558.47352220,9404,33.43671000,2958216.34086160,0
1731601500000,88535.99000000,88535.99000000,88370.60000000,88396.00000000,50.49101000,1731601559999,4465930.05615230,7033,23.04649000,2038662.00162710,0
1731601560000,88396.01000000,88478.69000000,88376.00000000,88411.63000000,26.68971000,1731601619999,2360570.94772440,7226,15.19412000,1343851.93834510,0
1731601620000,88411.63000000,88470.20000000,88300.00000000,88300.01000000,46.62307000,1731601679999,4120292.12438430,5599,17.61101000,1556944.17909640,0
1731601680000,88300.01000000,88424.00000000,88277.29000000,88336.01000000,34.44456000,1731601739999,3043411.34627750,8299,18.77941000,1659129.69017830,0
1731601740000,88336.00000000,88343.90000000,88226.78000000,88226.78000000,26.13508000,1731601799999,2307693.14721500,6482,13.68362000,1208287.60754890,0
1731601800000,88226.79000000,88314.66000000,88191.88000000,88297.39000000,38.81010000,1731601859999,3424748.52328780,10362,20.70144000,1826669.13989980,0
1731601860000,88297.39000000,88400.00000000,88267.99000000,88372.74000000,32.21359000,1731601919999,2845563.11517670,7667,19.89270000,1757083.48217120,0
1731601920000,88372.74000000,88460.00000000,88328.02000000,88428.02000000,33.59955000,1731601979999,2970377.15923420,7922,26.15983000,2312711.20462800,0
1731601980000,88428.01000000,88449.99000000,88276.01000000,88288.86000000,40.29236000,1731602039999,3561174.72782190,5689,14.30518000,1264377.95126760,0
1731602040000,88288.86000000,88365.15000000,88271.72000000,88271.72000000,19.00236000,1731602099999,1678439.17371700,6899,11.47522000,1013656.61104100,0
1731602100000,88271.73000000,88407.98000000,88251.69000000,88407.98000000,26.88258000,1731602159999,2374355.13931510,7518,16.52282000,1459289.04884260,0
1731602160000,88407.98000000,88450.00000000,88352.00000000,88412.00000000,25.41262000,1731602219999,2246690.57252130,8071,12.00182000,1060985.45223340,0
1731602220000,88412.00000000,88466.38000000,88356.02000000,88457.66000000,46.91535000,1731602279999,4148225.37868120,7072,16.50423000,1459177.17697630,0
1731602280000,88457.65000000,88480.00000000,88408.00000000,88479.99000000,21.03270000,1731602339999,1860192.77011310,6007,8.87914000,785295.93477360,0
1731602340000,88479.99000000,88580.00000000,88466.14000000,88580.00000000,145.61224000,1731602399999,12896331.51790060,6933,122.75214000,10872238.83850070,0
1731602400000,88580.00000000,88672.00000000,88540.00000000,88668.99000000,82.63000000,1731602459999,7321807.86599160,7062,62.27507000,5518627.47069270,0
1731602460000,88669.00000000,88861.81000000,88668.99000000,88861.80000000,89.52351000,1731602519999,7949721.63499870,11693,64.21918000,5702275.28179510,0
1731602520000,88861.81000000,88999.99000000,88743.58000000,88743.61000000,110.54796000,1731602579999,9827658.54759130,11130,72.24936000,6423487.33995540,0
1731602580000,88743.61000000,88840.00000000,88700.01000000,88700.01000000,42.01633000,1731602639999,3729846.97615250,8983,17.21791000,1528446.71673760,0
1731602640000,88700.01000000,88839.05000000,88698.57000000,88816.01000000,41.17983000,1731602699999,3656381.52629450,8232,28.32118000,2514633.76429220,0
1731602700000,88816.01000000,88839.98000000,88743.58000000,88748.00000000,53.86642000,1731602759999,4782888.75796400,6896,18.57841000,1649461.90051870,0
1731602760000,88748.00000000,88748.00000000,88581.46000000,88599.99000000,45.84777000,1731602819999,4064295.49126610,8497,10.33282000,916008.44789780,0
1731602820000,88599.99000000,88639.99000000,88519.98000000,88580.90000000,60.87289000,1731602879999,5391867.74369090,7861,14.31182000,1267628.96983220,0
1731602880000,88580.90000000,88779.96000000,88580.90000000,88779.95000000,19.83749000,1731602939999,1759320.46266800,8985,13.94003000,1236245.42543150,0
